id,action,branch,date
H106,"Referred to the committee on Advanced Information Technology, the Internet and Cybersecurity",House,2021-03-30T03:59:59.000Z
H106,Senate concurred,House,2021-03-30T03:59:59.000Z
H106,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:32:22.760Z
H106,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:43:16.767Z
H1060,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1060,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1060,Hearing scheduled for 12/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-11-29T19:16:42.253Z
H1060,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:08.170Z
H1060,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1060,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1061,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1061,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1061,Hearing scheduled for 07/27/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-07-15T15:03:09.420Z
H1061,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:11.437Z
H1061,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1061,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1062,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1062,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1062,Hearing scheduled for 07/27/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-07-15T15:02:57.967Z
H1062,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:18.827Z
H1062,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1062,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1062,Accompanied S646,Senate,2022-06-09T04:00:00.000Z
H1063,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1063,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1063,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:40:13.827Z
H1064,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1064,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1064,Hearing scheduled for 12/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-11-29T19:16:51.050Z
H1065,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1065,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1065,Hearing scheduled for 09/15/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-08-24T15:46:29.957Z
H1065,"Bill reported favorably by committee and referred to the committee on House Steering, Policy and Scheduling",House,2022-03-07T21:38:39.270Z
H1065,Committee reported that the matter be placed in the Orders of the Day for the next sitting,House,2022-03-24T15:17:49.500Z
H1065,Rules suspended,House,2022-03-24T04:00:00.000Z
H1065,Read second and ordered to a third reading,House,2022-03-24T15:19:09.420Z
H1066,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1066,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1066,Hearing scheduled for 07/01/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-06-23T20:02:45.780Z
H1066,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:21.640Z
H1066,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1066,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1066,Accompanied S674,Senate,2022-06-09T04:00:00.000Z
H1067,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1067,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1067,Hearing scheduled for 10/26/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-13T18:35:09.620Z
H1068,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1068,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1068,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:40:03.843Z
H1069,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1069,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1069,Hearing scheduled for 09/21/2021 from 10:00 AM-03:00 PM in Virtual Hearing,Joint,2021-09-14T14:26:07.080Z
H1069,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:24.200Z
H1069,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1069,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H107,"Referred to the committee on Advanced Information Technology, the Internet and Cybersecurity",House,2021-03-30T03:59:59.000Z
H107,Senate concurred,House,2021-03-30T03:59:59.000Z
H107,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:32:23.087Z
H107,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:43:17.080Z
H1070,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1070,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1070,Hearing scheduled for 09/15/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-08-24T15:46:30.660Z
H1070,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2022-03-07T21:35:18.803Z
H1071,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1071,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1071,Hearing scheduled for 10/20/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-08T17:27:44.850Z
H1072,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1072,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1072,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:39:54.907Z
H1073,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1073,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1073,Hearing scheduled for 10/26/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-13T18:35:10.417Z
H1074,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1074,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1074,Hearing scheduled for 12/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-11-29T19:16:13.787Z
H1075,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1075,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1075,Hearing scheduled for 10/20/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-08T17:27:45.850Z
H1076,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1076,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1076,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:40:31.920Z
H1077,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1077,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1077,Hearing scheduled for 10/26/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-13T18:35:11.683Z
H1078,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1078,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1078,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:40:01.500Z
H1078,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:27.107Z
H1078,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1078,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1078,Accompanied S629,Senate,2022-06-09T04:00:00.000Z
H1079,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1079,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1079,Hearing scheduled for 10/20/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-08T17:27:23.773Z
H108,"Referred to the committee on Advanced Information Technology, the Internet and Cybersecurity",House,2021-03-30T03:59:59.000Z
H108,Senate concurred,House,2021-03-30T03:59:59.000Z
H108,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:32:23.447Z
H108,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:43:17.300Z
H1080,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1080,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1080,Hearing scheduled for 09/15/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-08-24T15:46:31.567Z
H1080,"Bill reported favorably by committee and referred to the committee on House Steering, Policy and Scheduling",House,2022-03-07T21:38:40.583Z
H1080,Committee reported that the matter be placed in the Orders of the Day for the next sitting for a second reading,House,2022-05-17T18:36:37.980Z
H1081,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1081,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1081,Hearing scheduled for 11/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-10-26T15:15:04.197Z
H1082,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1082,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1082,Hearing scheduled for 10/20/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-08T17:27:46.803Z
H1082,"Bill reported favorably by committee and referred to the committee on House Steering, Policy and Scheduling",House,2022-03-29T15:40:03.263Z
H1082,Committee reported that the matter be placed in the Orders of the Day for the next sitting for a second reading,House,2022-05-17T18:36:31.400Z
H1083,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1083,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1083,Hearing scheduled for 07/01/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-06-23T20:02:36.747Z
H1083,"Reporting date extended to Saturday April 30, 2022, pending concurrence",House,2022-02-03T16:34:11.373Z
H1083,Senate concurred,Senate,2022-03-24T15:13:45.787Z
H1083,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-05-09T17:19:31.950Z
H1084,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1084,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1084,Hearing scheduled for 09/15/2021 from 10:00 AM-02:00 PM in Virtual Hearing,Joint,2021-08-24T15:46:32.363Z
H1084,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2022-03-07T21:35:20.803Z
H1085,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1085,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1085,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:40:14.827Z
H1086,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1086,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1086,Hearing scheduled for 11/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-10-26T15:15:05.697Z
H1087,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1087,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1087,Hearing scheduled for 11/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-10-26T15:14:41.257Z
H1087,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:30.983Z
H1087,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1087,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1088,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1088,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1088,Hearing scheduled for 10/26/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-13T18:35:13.213Z
H1089,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1089,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1089,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:40:04.983Z
H1089,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-14T15:33:05.027Z
H1089,Accompanied by S686,House,2022-05-05T20:35:12.010Z
H1089,Committee recommended bill ought to pass and referred to the committee on House Ways and Means,House,2022-05-05T20:35:12.010Z
H109,"Referred to the committee on Advanced Information Technology, the Internet and Cybersecurity",House,2021-03-30T03:59:59.000Z
H109,Senate concurred,House,2021-03-30T03:59:59.000Z
H109,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:32:23.823Z
H109,Hearing scheduled for 10/13/2021 from 01:00 PM-05:00 PM in Virtual Hearing,Joint,2021-09-30T20:43:17.613Z
H1090,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1090,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1090,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:39:49.297Z
H1090,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:33.997Z
H1090,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1090,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1091,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1091,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1091,Hearing scheduled for 12/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-11-29T19:16:14.583Z
H1091,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:36.623Z
H1091,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1091,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1092,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1092,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1092,Hearing scheduled for 12/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-11-29T19:16:19.927Z
H1093,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1093,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1093,Hearing scheduled for 12/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-11-29T19:16:26.787Z
H1094,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1094,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1094,Hearing scheduled for 10/06/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-09-24T14:54:27.403Z
H1094,"Reporting date extended to Saturday April 30, 2022, pending concurrence",House,2022-02-03T16:34:49.437Z
H1094,Senate concurred,Senate,2022-03-24T15:13:45.787Z
H1095,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1095,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1095,Hearing scheduled for 12/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-11-29T19:16:15.350Z
H1095,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:39.187Z
H1095,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1095,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1096,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1096,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1096,Hearing scheduled for 10/12/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-09-28T14:40:09.530Z
H1096,Reported favorably by committee and referred to the committee on Health Care Financing,House,2022-03-29T15:41:41.967Z
H1096,"Reporting date extended to Wednesday June 1, 2022, pending concurrence",House,2022-03-31T15:21:04.400Z
H1096,Senate concurred,Senate,2022-05-26T15:16:46.257Z
H1097,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1097,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1097,Hearing scheduled for 09/21/2021 from 10:00 AM-03:00 PM in Virtual Hearing,Joint,2021-09-14T14:26:18.893Z
H1098,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1098,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1098,Hearing scheduled for 11/09/2021 from 11:00 AM-04:00 PM in Virtual Hearing,Joint,2021-10-26T15:14:14.540Z
H1099,Referred to the committee on Financial Services,House,2021-03-29T14:50:09.363Z
H1099,Senate concurred,Senate,2021-03-30T03:59:59.000Z
H1099,Hearing scheduled for 10/26/2021 from 11:00 AM-03:00 PM in Virtual Hearing,Joint,2021-10-13T18:35:14.290Z
H11,Referred to the committee on Public Service,House,2021-04-13T15:59:39.723Z
H11,Senate concurred,Senate,2021-04-13T15:59:39.723Z
H11,Hearing scheduled for 07/28/2021 from 01:00 PM-04:00 PM in Virtual Hearing,Joint,2021-07-22T14:53:10.040Z
H11,Hearing rescheduled to 07/28/2021 from 09:30 AM-12:00 PM in Virtual Hearing,Joint,2021-07-23T18:22:47.127Z
H11,Bill reported favorably by committee and referred to the committee on House Ways and Means,House,2021-10-07T18:49:10.853Z
